customer_id,first_name,last_name,email,age,gender,city,registration_date,customer_segment,loyalty_member,is_active
CUST000537,Greta,Müller,customer537@email.com,22,Other,Gelsenkirchen,2023-05-21,Young Adults,False,True
CUST000538,Paul,Becker,customer538@email.com,29,Other,Mönchengladbach,2020-07-28,Prime Shoppers,True,False
CUST000539,Greta,Hoffmann,customer539@email.com,50,Other,Bochum,2019-05-03,Mature Customers,False,False
CUST000540,Clara,Hoffmann,customer540@email.com,26,Other,Berlin,2020-06-23,Prime Shoppers,True,True
CUST000541,Tim,Fischer,customer541@email.com,47,M,Stuttgart,2021-06-23,Mature Customers,True,True
CUST000542,Leon,Müller,customer542@email.com,18,M,Chemnitz,2021-08-30,Young Adults,True,True
CUST000543,Clara,Müller,customer543@email.com,42,M,Nürnberg,2019-11-10,Mature Customers,True,True
CUST000544,Jonas,Hoffmann,customer544@email.com,56,Other,Augsburg,2021-10-08,Mature Customers,True,False
CUST000545,Laura,Meyer,customer545@email.com,18,M,München,2022-03-15,Young Adults,False,True
CUST000546,Maria,Schmidt,customer546@email.com,23,F,Braunschweig,2020-01-25,Young Adults,True,True
CUST000547,Emma,Schmidt,customer547@email.com,43,Other,Chemnitz,2020-08-22,Mature Customers,False,True
CUST000548,Noah,Schulz,customer548@email.com,31,M,Augsburg,2020-12-15,Prime Shoppers,True,True
CUST000549,Laura,Bauer,customer549@email.com,40,Other,Wuppertal,2018-08-12,Mature Customers,True,False
CUST000550,Max,Bauer,customer550@email.com,25,F,Nürnberg,2022-01-22,Prime Shoppers,False,True
CUST000551,Laura,Hoffmann,customer551@email.com,36,F,Aachen,2020-12-12,Prime Shoppers,True,False
CUST000552,Paul,Becker,customer552@email.com,32,M,Kiel,2020-11-30,Prime Shoppers,True,True
CUST000553,Anna,Schmidt,customer553@email.com,52,M,Duisburg,2019-02-01,Mature Customers,True,True
CUST000554,Max,Wagner,customer554@email.com,38,F,Hamburg,2022-06-26,Prime Shoppers,False,True
CUST000555,Greta,Müller,customer555@email.com,40,Other,Düsseldorf,2021-02-21,Mature Customers,False,True
CUST000556,Clara,Weber,customer556@email.com,28,F,Wuppertal,2022-06-07,Prime Shoppers,False,True
CUST000557,Klara,Meyer,customer557@email.com,27,F,Wiesbaden,2018-08-22,Prime Shoppers,True,True
CUST000558,Klara,Meyer,customer558@email.com,28,Other,Bochum,2019-02-02,Prime Shoppers,False,True
CUST000559,Emma,Becker,customer559@email.com,40,M,Karlsruhe,2021-08-15,Mature Customers,False,True
CUST000560,Noah,Bauer,customer560@email.com,28,M,Braunschweig,2020-08-05,Prime Shoppers,False,True
CUST000561,Tim,Müller,customer561@email.com,39,M,Bonn,2021-02-11,Prime Shoppers,False,True
CUST000562,Emma,Weber,customer562@email.com,66,M,Bremen,2018-05-16,Senior Shoppers,False,True
CUST000563,Max,Wagner,customer563@email.com,48,M,Münster,2021-03-15,Mature Customers,True,True
CUST000564,Klara,Bauer,customer564@email.com,30,M,Essen,2021-12-15,Prime Shoppers,False,True
CUST000565,Hans,Meyer,customer565@email.com,53,F,Braunschweig,2020-10-14,Mature Customers,False,True
CUST000566,Jonas,Schneider,customer566@email.com,28,M,Dresden,2020-12-11,Prime Shoppers,True,True
CUST000567,Clara,Becker,customer567@email.com,18,Other,Berlin,2023-02-14,Young Adults,False,True
CUST000568,Klara,Becker,customer568@email.com,19,Other,Chemnitz,2019-01-25,Young Adults,False,True
CUST000569,David,Schulz,customer569@email.com,18,Other,Frankfurt,2018-10-21,Young Adults,True,True
CUST000570,Maria,Bauer,customer570@email.com,29,Other,Köln,2020-07-29,Prime Shoppers,True,True
CUST000571,Ben,Koch,customer571@email.com,35,Other,Chemnitz,2023-03-25,Prime Shoppers,True,True
CUST000572,Ben,Schmidt,customer572@email.com,60,Other,Gelsenkirchen,2020-08-14,Senior Shoppers,False,True
CUST000573,Jonas,Koch,customer573@email.com,39,M,Bremen,2021-03-28,Prime Shoppers,True,True
CUST000574,Ida,Schulz,customer574@email.com,31,F,Gelsenkirchen,2019-08-10,Prime Shoppers,False,True
CUST000575,Emma,Schneider,customer575@email.com,47,F,Köln,2019-07-13,Mature Customers,True,True
CUST000576,Tim,Meyer,customer576@email.com,18,Other,Bremen,2019-02-28,Young Adults,False,True
CUST000577,Jonas,Hoffmann,customer577@email.com,38,M,Stuttgart,2023-04-16,Prime Shoppers,True,True
CUST000578,Klara,Schulz,customer578@email.com,46,F,Hamburg,2021-06-09,Mature Customers,True,True
CUST000579,Ben,Schmidt,customer579@email.com,18,F,Hamburg,2020-08-22,Young Adults,True,False
CUST000580,Felix,Bauer,customer580@email.com,52,Other,Kiel,2020-03-13,Mature Customers,False,True
CUST000581,Klara,Fischer,customer581@email.com,40,Other,Gelsenkirchen,2019-10-02,Mature Customers,True,False
CUST000582,Emma,Schmidt,customer582@email.com,28,Other,Duisburg,2021-03-08,Prime Shoppers,True,False
CUST000583,Olivia,Becker,customer583@email.com,44,M,Dortmund,2019-09-28,Mature Customers,True,True
CUST000584,Leon,Wagner,customer584@email.com,69,M,Augsburg,2023-02-13,Senior Shoppers,False,True
CUST000585,Paul,Müller,customer585@email.com,37,M,Bochum,2020-07-17,Prime Shoppers,True,True
CUST000586,Olivia,Schneider,customer586@email.com,38,F,Gelsenkirchen,2020-09-07,Prime Shoppers,False,True
CUST000587,David,Wagner,customer587@email.com,28,Other,Mönchengladbach,2020-11-06,Prime Shoppers,True,True
CUST000588,Clara,Weber,customer588@email.com,22,Other,Duisburg,2021-02-12,Young Adults,False,False
CUST000589,Max,Fischer,customer589@email.com,47,Other,Stuttgart,2019-05-04,Mature Customers,False,False
CUST000590,Klara,Fischer,customer590@email.com,22,Other,Bonn,2018-05-16,Young Adults,False,False
CUST000591,Klara,Schulz,customer591@email.com,36,Other,Dortmund,2021-03-07,Prime Shoppers,True,True
CUST000592,Laura,Becker,customer592@email.com,27,M,Bonn,2022-02-23,Prime Shoppers,False,True
CUST000593,David,Becker,customer593@email.com,42,M,Leipzig,2021-02-10,Mature Customers,False,True
CUST000594,David,Koch,customer594@email.com,40,Other,Gelsenkirchen,2021-05-10,Mature Customers,False,True
CUST000595,Ben,Schmidt,customer595@email.com,50,M,Braunschweig,2020-10-09,Mature Customers,True,True
CUST000596,Emma,Koch,customer596@email.com,27,M,Duisburg,2022-03-31,Prime Shoppers,False,False
CUST000597,Laura,Becker,customer597@email.com,30,M,Düsseldorf,2021-06-14,Prime Shoppers,False,True
CUST000598,Jonas,Wagner,customer598@email.com,20,Other,Aachen,2021-03-13,Young Adults,False,True
CUST000599,Anna,Hoffmann,customer599@email.com,28,Other,Hannover,2021-04-08,Prime Shoppers,True,True
CUST000600,Leon,Schulz,customer600@email.com,40,M,Berlin,2018-05-08,Mature Customers,False,True
CUST000601,Jonas,Müller,customer601@email.com,46,M,Nürnberg,2022-10-30,Mature Customers,False,True
CUST000602,Maria,Wagner,customer602@email.com,21,F,Nürnberg,2021-12-28,Young Adults,True,True
CUST000603,Emma,Fischer,customer603@email.com,48,Other,Hannover,2020-08-30,Mature Customers,False,False
CUST000604,Jonas,Koch,customer604@email.com,55,M,Frankfurt,2018-11-12,Mature Customers,True,True
CUST000605,Anna,Schneider,customer605@email.com,41,Other,Kiel,2021-08-20,Mature Customers,False,False
CUST000606,Emma,Schmidt,customer606@email.com,63,M,Karlsruhe,2023-06-20,Senior Shoppers,False,False
CUST000607,Max,Wagner,customer607@email.com,23,Other,Stuttgart,2023-01-05,Young Adults,False,False
CUST000608,Olivia,Wagner,customer608@email.com,18,F,Dortmund,2021-02-04,Young Adults,True,False
CUST000609,Anna,Hoffmann,customer609@email.com,18,F,Chemnitz,2021-05-23,Young Adults,True,True
CUST000610,Tim,Hoffmann,customer610@email.com,57,F,Hamburg,2020-04-21,Mature Customers,True,False
CUST000611,Leon,Schmidt,customer611@email.com,44,Other,Bochum,2021-12-14,Mature Customers,True,True
CUST000612,Sophie,Weber,customer612@email.com,34,F,Wuppertal,2022-02-04,Prime Shoppers,True,True
CUST000613,Paul,Koch,customer613@email.com,39,Other,Mannheim,2019-05-18,Prime Shoppers,True,True
CUST000614,Ben,Meyer,customer614@email.com,18,Other,Gelsenkirchen,2021-06-09,Young Adults,True,False
CUST000615,Sophie,Becker,customer615@email.com,71,Other,Wiesbaden,2020-07-18,Senior Shoppers,False,False
CUST000616,Jonas,Weber,customer616@email.com,36,M,Hamburg,2019-12-24,Prime Shoppers,False,True
CUST000617,Paul,Hoffmann,customer617@email.com,36,M,Bonn,2018-05-06,Prime Shoppers,True,True
CUST000618,Max,Müller,customer618@email.com,45,F,Bochum,2022-07-15,Mature Customers,True,True
CUST000619,Clara,Weber,customer619@email.com,42,F,Frankfurt,2020-11-01,Mature Customers,False,True
CUST000620,Ida,Müller,customer620@email.com,38,Other,Köln,2022-10-23,Prime Shoppers,True,True
CUST000621,Olivia,Meyer,customer621@email.com,23,M,Essen,2021-09-11,Young Adults,True,False
CUST000622,Sophie,Müller,customer622@email.com,42,F,München,2019-01-06,Mature Customers,True,True
CUST000623,Paul,Wagner,customer623@email.com,63,F,Dortmund,2022-09-12,Senior Shoppers,False,True
CUST000624,Laura,Bauer,customer624@email.com,55,F,Hamburg,2019-03-08,Mature Customers,False,True
CUST000625,Felix,Becker,customer625@email.com,58,F,Bochum,2018-04-18,Mature Customers,False,False
CUST000626,Tim,Fischer,customer626@email.com,27,F,Mannheim,2022-03-09,Prime Shoppers,False,False
CUST000627,Emma,Schulz,customer627@email.com,20,F,Berlin,2019-06-22,Young Adults,False,False
CUST000628,Klara,Schulz,customer628@email.com,33,Other,Hamburg,2020-02-22,Prime Shoppers,True,True
CUST000629,Noah,Hoffmann,customer629@email.com,35,Other,Chemnitz,2023-05-13,Prime Shoppers,False,True
CUST000630,Ida,Schmidt,customer630@email.com,51,F,Karlsruhe,2019-07-08,Mature Customers,False,False
CUST000631,Hans,Bauer,customer631@email.com,18,Other,Bonn,2022-05-03,Young Adults,True,True
CUST000632,Felix,Meyer,customer632@email.com,57,Other,Berlin,2021-10-19,Mature Customers,True,True
CUST000633,Noah,Schmidt,customer633@email.com,32,Other,Köln,2018-01-25,Prime Shoppers,False,True
CUST000634,Jonas,Weber,customer634@email.com,28,M,Hamburg,2019-03-26,Prime Shoppers,True,True
CUST000635,Max,Koch,customer635@email.com,19,M,Münster,2018-04-27,Young Adults,True,True
CUST000636,Max,Schneider,customer636@email.com,18,F,Mannheim,2018-06-26,Young Adults,True,True
CUST000637,Felix,Weber,customer637@email.com,47,F,Duisburg,2021-11-25,Mature Customers,True,False
CUST000638,Ida,Wagner,customer638@email.com,36,Other,Kiel,2023-03-05,Prime Shoppers,False,True
CUST000639,Clara,Weber,customer639@email.com,18,M,Hannover,2018-11-28,Young Adults,False,True
CUST000640,Ida,Weber,customer640@email.com,18,M,Duisburg,2018-05-04,Young Adults,True,False
CUST000641,Greta,Hoffmann,customer641@email.com,29,F,Stuttgart,2023-03-17,Prime Shoppers,False,True
CUST000642,Tim,Wagner,customer642@email.com,60,M,Münster,2018-10-22,Senior Shoppers,True,False
CUST000643,Ida,Schmidt,customer643@email.com,31,M,München,2022-01-05,Prime Shoppers,True,True
CUST000644,Olivia,Müller,customer644@email.com,18,F,Frankfurt,2022-05-11,Young Adults,True,True
CUST000645,Maria,Weber,customer645@email.com,31,M,Augsburg,2021-09-23,Prime Shoppers,False,False
CUST000646,Anna,Schulz,customer646@email.com,30,Other,Gelsenkirchen,2021-03-22,Prime Shoppers,False,False
CUST000647,Maria,Bauer,customer647@email.com,18,M,Bielefeld,2020-06-12,Young Adults,True,True
CUST000648,Paul,Schmidt,customer648@email.com,34,Other,Bielefeld,2020-02-27,Prime Shoppers,False,True
CUST000649,Jonas,Wagner,customer649@email.com,31,M,Karlsruhe,2021-10-28,Prime Shoppers,True,True
CUST000650,Klara,Schmidt,customer650@email.com,45,F,Gelsenkirchen,2020-12-30,Mature Customers,False,True
CUST000651,Tim,Müller,customer651@email.com,62,F,Mannheim,2018-12-28,Senior Shoppers,True,True
CUST000652,Maria,Schmidt,customer652@email.com,51,Other,Augsburg,2021-11-26,Mature Customers,False,False
CUST000653,Olivia,Bauer,customer653@email.com,30,M,Frankfurt,2018-06-23,Prime Shoppers,True,True
CUST000654,Laura,Fischer,customer654@email.com,18,F,Hannover,2018-02-21,Young Adults,True,True
CUST000655,Tim,Becker,customer655@email.com,73,M,Hamburg,2020-10-20,Senior Shoppers,False,True
CUST000656,Ben,Wagner,customer656@email.com,35,M,Düsseldorf,2019-11-23,Prime Shoppers,False,True
CUST000657,Laura,Fischer,customer657@email.com,35,M,Hamburg,2022-02-26,Prime Shoppers,True,False
CUST000658,Anna,Becker,customer658@email.com,34,Other,Hamburg,2021-09-01,Prime Shoppers,True,True
CUST000659,Felix,Koch,customer659@email.com,37,M,Kiel,2018-01-30,Prime Shoppers,False,True
CUST000660,Max,Schneider,customer660@email.com,32,Other,München,2020-07-23,Prime Shoppers,True,True
CUST000661,Max,Hoffmann,customer661@email.com,26,M,München,2020-10-15,Prime Shoppers,True,False
CUST000662,Maria,Meyer,customer662@email.com,26,M,Mannheim,2019-11-22,Prime Shoppers,True,True
CUST000663,Greta,Müller,customer663@email.com,34,Other,Stuttgart,2022-09-10,Prime Shoppers,False,True
CUST000664,Ida,Schneider,customer664@email.com,26,F,Stuttgart,2018-09-05,Prime Shoppers,False,True
CUST000665,Hans,Hoffmann,customer665@email.com,24,M,Frankfurt,2020-06-17,Young Adults,True,False
CUST000666,Felix,Müller,customer666@email.com,36,F,München,2022-05-12,Prime Shoppers,True,True
CUST000667,Clara,Bauer,customer667@email.com,31,Other,Bonn,2019-01-03,Prime Shoppers,False,False
CUST000668,Paul,Bauer,customer668@email.com,57,M,Düsseldorf,2021-11-21,Mature Customers,True,True
CUST000669,Olivia,Wagner,customer669@email.com,18,M,Stuttgart,2020-12-07,Young Adults,True,True
CUST000670,Paul,Hoffmann,customer670@email.com,51,M,Karlsruhe,2022-01-08,Mature Customers,False,True
CUST000671,Anna,Schulz,customer671@email.com,53,M,Düsseldorf,2020-05-07,Mature Customers,True,True
CUST000672,Leon,Schulz,customer672@email.com,18,Other,Dortmund,2021-06-21,Young Adults,False,True
CUST000673,Ben,Fischer,customer673@email.com,29,M,Mönchengladbach,2019-07-21,Prime Shoppers,True,False
CUST000674,Felix,Schneider,customer674@email.com,29,Other,Aachen,2020-10-15,Prime Shoppers,True,True
CUST000675,Leon,Weber,customer675@email.com,18,M,Nürnberg,2021-08-13,Young Adults,False,True
CUST000676,Olivia,Müller,customer676@email.com,23,M,Wiesbaden,2021-06-17,Young Adults,True,True
CUST000677,Anna,Becker,customer677@email.com,18,Other,Köln,2018-11-20,Young Adults,True,True
CUST000678,Olivia,Hoffmann,customer678@email.com,61,Other,Bremen,2022-01-17,Senior Shoppers,False,True
CUST000679,Klara,Fischer,customer679@email.com,49,M,Bremen,2022-03-11,Mature Customers,True,True
CUST000680,Noah,Fischer,customer680@email.com,54,F,Kiel,2019-05-01,Mature Customers,True,True
CUST000681,Laura,Becker,customer681@email.com,45,M,Kiel,2020-08-22,Mature Customers,False,True
CUST000682,Max,Becker,customer682@email.com,18,M,Hannover,2019-03-19,Young Adults,False,True
CUST000683,Greta,Koch,customer683@email.com,27,F,Essen,2020-07-26,Prime Shoppers,True,True
CUST000684,Ben,Bauer,customer684@email.com,42,Other,Hamburg,2018-09-18,Mature Customers,False,True
CUST000685,Olivia,Becker,customer685@email.com,18,F,Stuttgart,2018-08-16,Young Adults,False,True
CUST000686,Jonas,Hoffmann,customer686@email.com,45,M,Mönchengladbach,2022-12-21,Mature Customers,True,True
CUST000687,Noah,Schulz,customer687@email.com,31,F,Chemnitz,2018-06-27,Prime Shoppers,True,False
CUST000688,Olivia,Weber,customer688@email.com,29,M,Wiesbaden,2022-09-11,Prime Shoppers,False,True
CUST000689,Klara,Wagner,customer689@email.com,45,Other,Dortmund,2019-05-23,Mature Customers,True,True
CUST000690,Ben,Müller,customer690@email.com,41,F,Wiesbaden,2020-05-05,Mature Customers,True,False
CUST000691,Maria,Becker,customer691@email.com,29,Other,Braunschweig,2020-12-23,Prime Shoppers,True,False
CUST000692,Hans,Schmidt,customer692@email.com,52,Other,Gelsenkirchen,2020-10-11,Mature Customers,True,False
CUST000693,Greta,Schneider,customer693@email.com,18,F,Leipzig,2023-04-30,Young Adults,True,True
CUST000694,Paul,Koch,customer694@email.com,44,F,Stuttgart,2018-02-02,Mature Customers,False,True
CUST000695,Olivia,Becker,customer695@email.com,43,M,Chemnitz,2023-06-23,Mature Customers,False,True
CUST000696,Leon,Koch,customer696@email.com,30,F,Augsburg,2022-06-06,Prime Shoppers,True,True
CUST000697,Klara,Schulz,customer697@email.com,39,M,Leipzig,2020-02-28,Prime Shoppers,False,True
CUST000698,Max,Schulz,customer698@email.com,18,Other,Mönchengladbach,2021-11-30,Young Adults,True,True
CUST000699,Klara,Bauer,customer699@email.com,48,M,Wuppertal,2021-06-24,Mature Customers,False,True
CUST000700,Maria,Meyer,customer700@email.com,32,F,Münster,2018-08-16,Prime Shoppers,True,True
CUST000701,Felix,Koch,customer701@email.com,27,Other,Augsburg,2020-01-21,Prime Shoppers,True,True
CUST000702,Klara,Fischer,customer702@email.com,50,Other,Köln,2018-10-11,Mature Customers,False,True
CUST000703,Hans,Meyer,customer703@email.com,24,F,Kiel,2022-03-23,Young Adults,False,False
CUST000704,Ben,Schmidt,customer704@email.com,18,F,Dresden,2019-07-22,Young Adults,False,False
CUST000705,Sophie,Schmidt,customer705@email.com,18,F,Augsburg,2020-10-23,Young Adults,False,False
CUST000706,Leon,Koch,customer706@email.com,44,Other,Mönchengladbach,2021-06-25,Mature Customers,True,True
CUST000707,Olivia,Schmidt,customer707@email.com,18,M,Hannover,2023-01-01,Young Adults,True,True
CUST000708,Clara,Schmidt,customer708@email.com,61,M,Essen,2023-05-17,Senior Shoppers,True,True
CUST000709,Emma,Fischer,customer709@email.com,18,Other,Karlsruhe,2020-10-13,Young Adults,True,True
CUST000710,Tim,Schneider,customer710@email.com,60,F,Dresden,2020-05-03,Senior Shoppers,False,False
CUST000711,Anna,Weber,customer711@email.com,38,M,München,2022-02-19,Prime Shoppers,True,True
CUST000712,Sophie,Koch,customer712@email.com,33,F,Nürnberg,2022-09-06,Prime Shoppers,False,True
CUST000713,Laura,Koch,customer713@email.com,26,Other,Wuppertal,2020-09-22,Prime Shoppers,False,False
CUST000714,Laura,Schneider,customer714@email.com,40,F,Stuttgart,2019-09-15,Mature Customers,False,True
CUST000715,Leon,Weber,customer715@email.com,34,M,Frankfurt,2020-09-18,Prime Shoppers,False,True
CUST000716,Felix,Hoffmann,customer716@email.com,51,M,Augsburg,2020-07-22,Mature Customers,False,True
CUST000717,Felix,Bauer,customer717@email.com,36,Other,Kiel,2023-06-17,Prime Shoppers,True,True
CUST000718,David,Müller,customer718@email.com,37,F,Bonn,2019-05-03,Prime Shoppers,True,False
CUST000719,Leon,Schneider,customer719@email.com,29,M,Bielefeld,2019-06-18,Prime Shoppers,True,True
CUST000720,Emma,Meyer,customer720@email.com,34,F,Bielefeld,2019-12-06,Prime Shoppers,True,True
CUST000721,Anna,Wagner,customer721@email.com,39,F,Gelsenkirchen,2018-09-06,Prime Shoppers,True,False
CUST000722,Klara,Schneider,customer722@email.com,18,M,Wiesbaden,2023-03-16,Young Adults,False,True
CUST000723,Jonas,Hoffmann,customer723@email.com,18,Other,Frankfurt,2020-08-28,Young Adults,False,True
CUST000724,David,Bauer,customer724@email.com,46,F,Kiel,2021-11-12,Mature Customers,True,True
CUST000725,Tim,Schmidt,customer725@email.com,37,F,Berlin,2021-10-20,Prime Shoppers,False,True
CUST000726,Leon,Schmidt,customer726@email.com,32,F,Hamburg,2020-07-02,Prime Shoppers,True,True
CUST000727,Ida,Fischer,customer727@email.com,35,M,München,2022-05-20,Prime Shoppers,False,True
CUST000728,Sophie,Wagner,customer728@email.com,40,M,Bochum,2023-06-22,Mature Customers,False,True
CUST000729,Leon,Wagner,customer729@email.com,26,M,Augsburg,2023-02-04,Prime Shoppers,False,True
CUST000730,Leon,Müller,customer730@email.com,23,F,Dresden,2020-03-01,Young Adults,False,True
CUST000731,Tim,Schmidt,customer731@email.com,37,M,Wiesbaden,2020-07-01,Prime Shoppers,False,False
CUST000732,Olivia,Weber,customer732@email.com,20,M,Mönchengladbach,2022-07-04,Young Adults,False,False
CUST000733,Laura,Hoffmann,customer733@email.com,41,M,Frankfurt,2018-10-13,Mature Customers,True,True
CUST000734,Sophie,Meyer,customer734@email.com,18,M,Aachen,2020-08-30,Young Adults,False,True
CUST000735,Noah,Koch,customer735@email.com,50,F,Nürnberg,2018-01-14,Mature Customers,True,False
CUST000736,Laura,Schneider,customer736@email.com,42,M,Stuttgart,2021-12-25,Mature Customers,False,True
CUST000737,Paul,Müller,customer737@email.com,38,F,Braunschweig,2021-02-08,Prime Shoppers,False,False
CUST000738,Olivia,Fischer,customer738@email.com,49,M,Mönchengladbach,2021-02-19,Mature Customers,True,True
CUST000739,Jonas,Koch,customer739@email.com,59,Other,Bochum,2019-06-22,Mature Customers,True,True
CUST000740,Felix,Becker,customer740@email.com,50,Other,Karlsruhe,2020-05-04,Mature Customers,True,True
CUST000741,Ida,Becker,customer741@email.com,18,M,Münster,2018-09-02,Young Adults,False,False
CUST000742,Noah,Weber,customer742@email.com,18,Other,Mannheim,2021-03-04,Young Adults,False,True
CUST000743,Sophie,Bauer,customer743@email.com,25,Other,Berlin,2020-02-04,Prime Shoppers,False,True
CUST000744,Ben,Schneider,customer744@email.com,35,F,Duisburg,2021-04-06,Prime Shoppers,True,True
CUST000745,Ben,Weber,customer745@email.com,42,F,Nürnberg,2018-12-01,Mature Customers,False,True
CUST000746,Jonas,Schulz,customer746@email.com,24,Other,Aachen,2019-08-17,Young Adults,True,True
CUST000747,Felix,Schmidt,customer747@email.com,37,Other,Gelsenkirchen,2022-04-19,Prime Shoppers,True,True
CUST000748,Klara,Koch,customer748@email.com,23,F,Essen,2022-11-22,Young Adults,False,True
CUST000749,Laura,Meyer,customer749@email.com,25,M,Berlin,2020-12-30,Prime Shoppers,True,True
CUST000750,Paul,Wagner,customer750@email.com,18,F,Aachen,2020-02-03,Young Adults,True,True
CUST000751,Emma,Schulz,customer751@email.com,21,M,Braunschweig,2019-03-23,Young Adults,True,True
CUST000752,Olivia,Schmidt,customer752@email.com,18,M,Braunschweig,2020-05-04,Young Adults,True,True
CUST000753,Leon,Weber,customer753@email.com,20,Other,Dresden,2020-09-09,Young Adults,True,False
CUST000754,Max,Schulz,customer754@email.com,50,F,Stuttgart,2022-12-28,Mature Customers,False,True
CUST000755,David,Fischer,customer755@email.com,20,M,Chemnitz,2022-03-05,Young Adults,True,True
CUST000756,Emma,Fischer,customer756@email.com,74,M,München,2019-09-22,Senior Shoppers,False,True
CUST000757,Anna,Becker,customer757@email.com,42,F,Hamburg,2018-06-09,Mature Customers,True,True
CUST000758,Sophie,Hoffmann,customer758@email.com,37,M,Bochum,2018-03-09,Prime Shoppers,True,True
CUST000759,Clara,Weber,customer759@email.com,22,Other,Berlin,2018-03-30,Young Adults,True,True
CUST000760,Max,Fischer,customer760@email.com,45,Other,Kiel,2023-02-28,Mature Customers,True,True
CUST000761,Leon,Müller,customer761@email.com,26,M,Frankfurt,2021-10-05,Prime Shoppers,False,True
CUST000762,Felix,Schulz,customer762@email.com,36,Other,Münster,2019-12-23,Prime Shoppers,True,True
CUST000763,Laura,Müller,customer763@email.com,73,Other,Düsseldorf,2018-07-22,Senior Shoppers,True,True
CUST000764,Tim,Müller,customer764@email.com,33,Other,Köln,2018-12-18,Prime Shoppers,True,False
CUST000765,Laura,Schneider,customer765@email.com,52,F,Mannheim,2020-01-21,Mature Customers,True,True
CUST000766,Leon,Wagner,customer766@email.com,24,F,Düsseldorf,2022-09-06,Young Adults,True,False
CUST000767,Klara,Schmidt,customer767@email.com,34,F,Köln,2018-08-20,Prime Shoppers,True,False
CUST000768,Leon,Bauer,customer768@email.com,61,F,Bielefeld,2022-04-11,Senior Shoppers,True,True
CUST000769,Paul,Schmidt,customer769@email.com,25,F,Leipzig,2019-11-03,Prime Shoppers,False,True
CUST000770,Olivia,Fischer,customer770@email.com,62,Other,Nürnberg,2021-11-08,Senior Shoppers,False,False
CUST000771,Clara,Becker,customer771@email.com,45,Other,Dresden,2019-01-22,Mature Customers,True,True
CUST000772,Paul,Koch,customer772@email.com,26,M,Hannover,2021-10-12,Prime Shoppers,False,True
CUST000773,Emma,Wagner,customer773@email.com,44,F,Augsburg,2018-09-02,Mature Customers,True,True
CUST000774,Leon,Fischer,customer774@email.com,49,F,Düsseldorf,2018-05-13,Mature Customers,False,True
CUST000775,Noah,Bauer,customer775@email.com,44,F,Essen,2019-04-22,Mature Customers,False,False
CUST000776,Paul,Koch,customer776@email.com,18,Other,Hannover,2019-12-31,Young Adults,False,True
CUST000777,Olivia,Schmidt,customer777@email.com,24,M,Essen,2018-10-29,Young Adults,False,False
CUST000778,Emma,Müller,customer778@email.com,31,M,Wiesbaden,2019-04-18,Prime Shoppers,True,True
CUST000779,Anna,Schneider,customer779@email.com,33,F,Münster,2020-10-17,Prime Shoppers,False,True
CUST000780,Max,Hoffmann,customer780@email.com,44,M,Gelsenkirchen,2019-09-13,Mature Customers,True,False
CUST000781,Olivia,Fischer,customer781@email.com,37,F,Mannheim,2022-06-12,Prime Shoppers,False,False
CUST000782,Ida,Schulz,customer782@email.com,18,F,Mönchengladbach,2020-10-30,Young Adults,True,True
CUST000783,David,Wagner,customer783@email.com,40,F,Bremen,2020-05-31,Mature Customers,False,False
CUST000784,Ben,Müller,customer784@email.com,44,M,Bielefeld,2020-07-30,Mature Customers,False,True
CUST000785,Noah,Schneider,customer785@email.com,43,F,Augsburg,2020-10-03,Mature Customers,False,False
CUST000786,David,Hoffmann,customer786@email.com,51,Other,Bochum,2022-04-14,Mature Customers,False,False
CUST000787,Felix,Schulz,customer787@email.com,47,M,Hannover,2021-02-25,Mature Customers,False,False
CUST000788,Maria,Hoffmann,customer788@email.com,41,Other,Dresden,2021-04-25,Mature Customers,False,True
CUST000789,Anna,Hoffmann,customer789@email.com,33,M,Frankfurt,2018-05-06,Prime Shoppers,False,True
CUST000790,Laura,Müller,customer790@email.com,18,Other,Bremen,2022-07-16,Young Adults,False,True
CUST000791,Leon,Meyer,customer791@email.com,41,F,Dresden,2020-05-26,Mature Customers,True,True
CUST000792,Hans,Koch,customer792@email.com,38,F,Bonn,2019-05-23,Prime Shoppers,True,True
CUST000793,Jonas,Schmidt,customer793@email.com,39,F,Stuttgart,2022-11-15,Prime Shoppers,True,True
CUST000794,Olivia,Koch,customer794@email.com,18,F,Bonn,2018-03-18,Young Adults,False,True
CUST000795,Paul,Hoffmann,customer795@email.com,18,M,Bremen,2018-02-11,Young Adults,False,False
CUST000796,Laura,Schmidt,customer796@email.com,50,F,Köln,2019-10-23,Mature Customers,True,True
CUST000797,Sophie,Koch,customer797@email.com,34,F,Stuttgart,2020-10-14,Prime Shoppers,False,True
CUST000798,Noah,Fischer,customer798@email.com,45,F,Karlsruhe,2023-06-09,Mature Customers,True,True
CUST000799,Ida,Müller,customer799@email.com,35,F,Bonn,2019-08-12,Prime Shoppers,False,True
CUST000800,Clara,Bauer,customer800@email.com,35,Other,Köln,2021-07-03,Prime Shoppers,False,True
CUST000801,Laura,Schulz,customer801@email.com,49,F,Nürnberg,2018-05-18,Mature Customers,True,True
CUST000802,Clara,Koch,customer802@email.com,27,F,Wuppertal,2022-06-18,Prime Shoppers,False,False
CUST000803,Tim,Meyer,customer803@email.com,36,M,Nürnberg,2021-09-20,Prime Shoppers,False,True
